program_id,layer_id,program_name,entity,mapping_code,inception,expiry,coverage,layer_signed_exposure,Layer_Signed_Premium_USD,launch_date,Bus Type,bus_family,vehicle_family,orbit,months_on_risk,spacecraft_id,spacecraft_name,bus_manufacturer,prime_manufacturer,placing_basis,on_risk_date,off_risk_date,override_action,sql_igr_qs_rate,XOL_Deductible_USD,XOL_Limit_USD,sql_months_left,sql_ext_qs,sql_net_ext_qs,sql_igr_qs_ceded,sql_net_of_qs,sql_xol_ceded,sql_total_fibl_ceded,sql_net_of_xol,renewed_to_program_id,renewed_from_program_id,renewed_to_status,renewed_to_inception,is_consortium,program_type,underwriting_status,layer_key,per_sc,manual_include,lloyds_bus_type,excluded_reason,on_risk_flag,rpf,leo_months_left,leo_debris_rpf,debris_dr,layer_occ,exposure_usd,equity_pct,s3123_factor,equity_usd,ext_qs,other_ext_ri,net_ext_qs,net_ext,s3123_eligible,s3123_qs,uw_year,igr_qs_rate,igr_qs_ceded,net_of_qs,xol_ceded,total_fibl_ceded,net_of_xol,pf_fihl,pf_ful,pf_fiid,pf_fibl_direct,pf_fibl_ceded,gd_fihl,gd_ful,gd_fiid,gd_fibl_direct,gd_fibl_ceded,sd_fihl,sd_ful,sd_fiid,sd_fibl_direct,sd_fibl_ceded
361682,494912,TURKIYE SIGORTA AS  Turksat fleet - Excess In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,9526861.2212353,107784.81898489471,2021-12-19,EUROSTAR E3000e (EOR),EUROSTAR E3000,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,12133.0,TURKSAT 5B,Airbus Defence and Space (Toulouse),Airbus DS/TUSAS (JOINT),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,1905372.24424706,7621488.97698824,3810744.48849412,3810744.48849412,0.0,3810744.48849412,3810744.48849412,,326609,,,True,,,361682_494912,9526861.2212353,False,,,1,0.4,0,0.0,0.05,1,9526861.2212353,0.075,0.4166666666666667,297714.4131636031,1905372.24424706,0.0,7621488.976988239,7621488.976988239,True,793905.1017696083,2025,0.5,3810744.4884941196,3810744.4884941196,0.0,3810744.4884941196,3810744.4884941196,476343.061061765,476343.061061765,0.0,0.0,238171.5305308825,1905372.24424706,1905372.24424706,0.0,0.0,952686.12212353,476343.061061765,476343.061061765,0.0,0.0,238171.5305308825
361682,494913,TURKIYE SIGORTA AS  Turksat fleet - Excess In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,9082562.4590892,102759.18079801305,2021-01-08,EUROSTAR E3000e (EOR),EUROSTAR E3000,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,9285.0,TURKSAT 5A,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,1816512.49181784,7266049.96727136,3633024.98363568,3633024.98363568,0.0,3633024.98363568,3633024.98363568,,326609,,,True,,,361682_494913,9082562.4590892,False,,,1,0.4,0,0.0,0.05,1,9082562.4590892,0.075,0.4166666666666667,283830.0768465375,1816512.49181784,0.0,7266049.96727136,7266049.96727136,True,756880.2049241,2025,0.5,3633024.98363568,3633024.98363568,0.0,3633024.98363568,3633024.98363568,454128.12295446,454128.12295446,0.0,0.0,227064.06147723,1816512.49181784,1816512.49181784,0.0,0.0,908256.24590892,454128.12295446,454128.12295446,0.0,0.0,227064.06147723
361682,494914,TURKIYE SIGORTA AS  Turksat fleet - Excess In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,4597175.8686267,52010.795195171006,2015-10-16,DS2000,DS2000,PROTON,GEO-GSO,12.0,9133.0,TURKSAT 4B,Mitsubishi Electric Corp (MELCO),Mitsubishi Electric Corp (MELCO),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,919435.17372534,3677740.69490136,1838870.34745068,1838870.34745068,0.0,1838870.34745068,1838870.34745068,,326609,,,True,,,361682_494914,4597175.8686267,False,,,1,0.4,0,0.0,0.05,1,4597175.8686267,0.075,0.4166666666666667,143661.74589458437,919435.17372534,0.0,3677740.6949013597,3677740.6949013597,True,383097.989052225,2025,0.5,1838870.3474506799,1838870.3474506799,0.0,1838870.3474506799,1838870.3474506799,229858.793431335,229858.793431335,0.0,0.0,114929.3967156675,919435.17372534,919435.17372534,0.0,0.0,459717.58686267,229858.793431335,229858.793431335,0.0,0.0,114929.3967156675
361696,494972,TURKIYE SIGORTA AS  Turksat - Primary In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,1172662.8846435,17608.93379848683,2014-02-14,DS2000,DS2000,PROTON,GEO-GSO,12.0,8880.0,TURKSAT 4A,Mitsubishi Electric Corp (MELCO),Mitsubishi Electric Corp (MELCO),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,234532.5769287,938130.3077148,469065.1538574,469065.1538574,0.0,469065.1538574,469065.1538574,,327082,,,True,,,361696_494972,1172662.8846435,False,,,1,0.4,0,0.0,0.05,1,1172662.8846435,0.075,0.4166666666666667,36645.715145109374,234532.5769287,0.0,938130.3077148,938130.3077148,True,97721.90705362501,2025,0.5,469065.1538574,469065.1538574,0.0,469065.1538574,469065.1538574,58633.144232175,58633.144232175,0.0,0.0,29316.5721160875,234532.5769287,234532.5769287,0.0,0.0,117266.28846435,58633.144232175,58633.144232175,0.0,0.0,29316.5721160875
361696,494973,TURKIYE SIGORTA AS  Turksat - Primary In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,3175620.6132639996,47688.362352065786,2021-12-19,EUROSTAR E3000e (EOR),EUROSTAR E3000,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,12133.0,TURKSAT 5B,Airbus Defence and Space (Toulouse),Airbus DS/TUSAS (JOINT),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,635124.1226527999,2540496.4906111998,1270248.2453055999,1270248.2453055999,0.0,1270248.2453055999,1270248.2453055999,,327082,,,True,,,361696_494973,3175620.6132639996,False,,,1,0.4,0,0.0,0.05,1,3175620.6132639996,0.075,0.4166666666666667,99238.14416449999,635124.1226527999,0.0,2540496.4906111998,2540496.4906111998,True,264635.0511053333,2025,0.5,1270248.2453055999,1270248.2453055999,0.0,1270248.2453055999,1270248.2453055999,158781.03066319998,158781.03066319998,0.0,0.0,79390.51533159999,635124.1226527999,635124.1226527999,0.0,0.0,317562.06132639997,158781.03066319998,158781.03066319998,0.0,0.0,79390.51533159999
361696,494974,TURKIYE SIGORTA AS  Turksat - Primary In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,3027520.8196964,45463.54544690784,2021-01-08,EUROSTAR E3000e (EOR),EUROSTAR E3000,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,9285.0,TURKSAT 5A,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,605504.16393928,2422016.65575712,1211008.32787856,1211008.32787856,0.0,1211008.32787856,1211008.32787856,,327082,,,True,,,361696_494974,3027520.8196964,False,,,1,0.4,0,0.0,0.05,1,3027520.8196964,0.075,0.4166666666666667,94610.0256155125,605504.16393928,0.0,2422016.65575712,2422016.65575712,True,252293.40164136665,2025,0.5,1211008.32787856,1211008.32787856,0.0,1211008.32787856,1211008.32787856,151376.04098482,151376.04098482,0.0,0.0,75688.02049241,605504.16393928,605504.16393928,0.0,0.0,302752.08196964,151376.04098482,151376.04098482,0.0,0.0,75688.02049241
361696,494975,TURKIYE SIGORTA AS  Turksat - Primary In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,1532391.9562088999,23011.37484803946,2015-10-16,DS2000,DS2000,PROTON,GEO-GSO,12.0,9133.0,TURKSAT 4B,Mitsubishi Electric Corp (MELCO),Mitsubishi Electric Corp (MELCO),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,306478.39124177996,1225913.5649671198,612956.7824835599,612956.7824835599,0.0,612956.7824835599,612956.7824835599,,327082,,,True,,,361696_494975,1532391.9562088999,False,,,1,0.4,0,0.0,0.05,1,1532391.9562088999,0.075,0.4166666666666667,47887.24863152812,306478.39124177996,0.0,1225913.5649671198,1225913.5649671198,True,127699.32968407498,2025,0.5,612956.7824835599,612956.7824835599,0.0,612956.7824835599,612956.7824835599,76619.59781044499,76619.59781044499,0.0,0.0,38309.798905222495,306478.39124177996,306478.39124177996,0.0,0.0,153239.19562088998,76619.59781044499,76619.59781044499,0.0,0.0,38309.798905222495
361813,495424,GHQ UAE ARMED FORCES   FalconEye 2 - IO,FUL,ASO,2025-12-07,2026-12-06,In-Orbit,7891909.720042693,177776.2600219928,2020-12-02,ASTROBUS-L 1000 (ASTROSAT 1000) (AIRBUS),ASTROBUS/ASTROSAT/S-BUS FAMILY (AIRBUS),SOYUZ/MOLNIYA/SPUTNIK/R-7 SEMYORKA,LEO,12.0,9694.0,FALCON EYE 2,Airbus Defence and Space/Thales Alenia Space JOINT,Airbus Defence and Space/Thales Alenia Space JOINT,Direct Open Market,2025-12-07,2026-12-06,,0.5,50000000.0,245000000.0,9.0,1578381.9440085387,6313527.776034155,3156763.8880170775,3156763.8880170775,0.0,3156763.8880170775,3156763.8880170775,,329461,,,True,,,361813_495424,7891909.720042693,False,,,1,0.4,9,0.6,0.4,1,7891909.720042693,0.075,0.4166666666666667,246622.17875133414,1578381.9440085387,0.0,6313527.776034155,6313527.776034155,True,657659.1433368912,2025,0.5,3156763.8880170775,3156763.8880170775,0.0,3156763.8880170775,3156763.8880170775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156763.8880170775,3156763.8880170775,0.0,0.0,1578381.9440085387
361838,495524,MAPFRE VIDA S/A  StarOne Fleet - IO - Excess,FUL,ASO,2025-11-09,2026-11-08,In-Orbit,2428814.2227561,62664.47614524992,2016-12-21,MAXAR 1300E (LS-1300E),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,9609.0,STAR ONE D1,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-09,2026-11-08,,0.5,50000000.0,245000000.0,0.0,485762.84455122,1943051.37820488,971525.68910244,971525.68910244,0.0,971525.68910244,971525.68910244,,330873,,,True,,,361838_495524,2428814.2227561,False,,,1,0.4,0,0.0,0.05,1,2428814.2227561,0.075,0.4166666666666667,75900.44446112812,485762.84455122,0.0,1943051.3782048798,1943051.3782048798,True,202401.185229675,2025,0.5,971525.6891024399,971525.6891024399,0.0,971525.6891024399,971525.6891024399,121440.711137805,121440.711137805,0.0,0.0,60720.3555689025,485762.84455122,485762.84455122,0.0,0.0,242881.42227561,121440.711137805,121440.711137805,0.0,0.0,60720.3555689025
361838,495525,MAPFRE VIDA S/A  StarOne Fleet - IO - Excess,FUL,ASO,2025-11-09,2026-11-08,In-Orbit,16277709.869777698,193705.47183839465,2021-07-30,MAXAR 1300E (LS-1300E),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,12148.0,STAR ONE D2,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-09,2026-11-08,,0.5,50000000.0,245000000.0,0.0,3255541.97395554,13022167.89582216,6511083.94791108,6511083.94791108,0.0,6511083.94791108,6511083.94791108,,330873,,,True,,,361838_495525,16277709.869777698,False,,,1,0.4,0,0.0,0.05,1,16277709.869777698,0.075,0.4166666666666667,508678.43343055306,3255541.97395554,0.0,13022167.895822158,13022167.895822158,True,1356475.822481475,2025,0.5,6511083.947911079,6511083.947911079,0.0,6511083.947911079,6511083.947911079,813885.493488885,813885.493488885,0.0,0.0,406942.7467444425,3255541.97395554,3255541.97395554,0.0,0.0,1627770.98697777,813885.493488885,813885.493488885,0.0,0.0,406942.7467444425
362003,496098,HISPASAT SA  - Fleet In Orbit 2025,FIID,ASO,2025-11-04,2026-11-03,In-Orbit,1482955.1236410986,15392.443411803657,2013-02-07,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,9005.0,AMAZONAS 3,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-11-04,2026-11-03,,0.85,7500000.0,72500000.0,0.0,296591.0247282197,1186364.098912879,1008409.4840759471,177954.61483693187,0.0,1008409.4840759471,177954.61483693187,,326302,,,True,,,362003_496098,1482955.1236410986,False,,,1,0.4,0,0.0,0.05,1,1482955.1236410986,0.075,0.4166666666666667,46342.34761378433,296591.0247282197,0.0,1186364.098912879,1186364.098912879,True,123579.59363675822,2025,0.85,1008409.4840759471,177954.6148369318,0.0,1008409.4840759471,177954.6148369318,74147.75618205493,0.0,74147.75618205493,0.0,63025.5927547467,296591.0247282197,0.0,296591.0247282197,0.0,252102.3710189868,74147.75618205493,0.0,74147.75618205493,0.0,63025.5927547467
362003,496099,HISPASAT SA  - Fleet In Orbit 2025,FIID,ASO,2025-11-04,2026-11-03,In-Orbit,7618716.175161781,101960.36668481656,2018-03-06,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,10144.0,HISPASAT 30W-6 (HISPASAT 1F),SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-11-04,2026-11-03,,0.85,7500000.0,72500000.0,0.0,1523743.2350323563,6094972.940129425,5180726.999110011,914245.941019414,0.0,5180726.999110011,914245.941019414,,326302,,,True,,,362003_496099,7618716.175161781,False,,,1,0.4,0,0.0,0.05,1,7618716.175161781,0.075,0.4166666666666667,238084.88047380565,1523743.2350323563,0.0,6094972.940129424,6094972.940129424,True,634893.0145968152,2025,0.85,5180726.99911001,914245.941019414,0.0,5180726.99911001,914245.941019414,380935.8087580891,0.0,380935.8087580891,0.0,323795.4374443757,1523743.2350323563,0.0,1523743.2350323563,0.0,1295181.7497775028,380935.8087580891,0.0,380935.8087580891,0.0,323795.4374443757
362003,496100,HISPASAT SA  - Fleet In Orbit 2025,FIID,ASO,2025-11-04,2026-11-03,In-Orbit,3877050.83890505,44195.68497935702,2017-09-11,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),PROTON,GEO-GSO,12.0,10280.0,AMAZONAS 5,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-11-04,2026-11-03,,0.85,7500000.0,72500000.0,0.0,775410.16778101,3101640.67112404,2636394.5704554343,465246.1006686061,0.0,2636394.5704554343,465246.1006686061,,326302,,,True,,,362003_496100,3877050.83890505,False,,,1,0.4,0,0.0,0.05,1,3877050.83890505,0.075,0.4166666666666667,121157.83871578281,775410.16778101,0.0,3101640.67112404,3101640.67112404,True,323087.5699087542,2025,0.85,2636394.5704554343,465246.1006686059,0.0,2636394.5704554343,465246.1006686059,193852.5419452525,0.0,193852.5419452525,0.0,164774.6606534646,775410.16778101,0.0,775410.16778101,0.0,659098.6426138585,193852.5419452525,0.0,193852.5419452525,0.0,164774.6606534646
362003,496102,HISPASAT SA  - Fleet In Orbit 2025,FIID,ASO,2025-11-04,2026-11-03,In-Orbit,1908722.4972883505,21095.918206440136,2010-12-29,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,5646.0,HISPASAT 30W-5 (HISPASAT 1E),SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-11-04,2026-11-03,,0.85,7500000.0,72500000.0,0.0,381744.49945767014,1526977.9978306806,1297931.2981560784,229046.69967460213,0.0,1297931.2981560784,229046.69967460213,,326302,,,True,,,362003_496102,1908722.4972883505,False,,,1,0.4,0,0.0,0.05,1,1908722.4972883505,0.075,0.4166666666666667,59647.57804026095,381744.49945767014,0.0,1526977.9978306803,1526977.9978306803,True,159060.20810736256,2025,0.85,1297931.2981560782,229046.69967460213,0.0,1297931.2981560782,229046.69967460213,95436.12486441754,0.0,95436.12486441754,0.0,81120.7061347549,381744.49945767014,0.0,381744.49945767014,0.0,324482.8245390196,95436.12486441754,0.0,95436.12486441754,0.0,81120.7061347549
362037,496234,MAPFRE VIDA S/A  StarOne Fleet - IO - Primary ,FUL,ASO,2025-11-09,2026-11-08,In-Orbit,1324629.2761428,22252.969084973574,2015-07-15,MAXAR 1300E (LS-1300E),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,9558.0,STAR ONE C4,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-09,2026-11-08,,0.5,50000000.0,245000000.0,0.0,264925.85522856,1059703.42091424,529851.71045712,529851.71045712,0.0,529851.71045712,529851.71045712,,329173,,,True,,,362037_496234,1324629.2761428,False,,,1,0.4,0,0.0,0.05,1,1324629.2761428,0.075,0.4166666666666667,41394.6648794625,264925.85522856,0.0,1059703.42091424,1059703.42091424,True,110385.7730119,2025,0.5,529851.71045712,529851.71045712,0.0,529851.71045712,529851.71045712,66231.46380714,66231.46380714,0.0,0.0,33115.73190357,264925.85522856,264925.85522856,0.0,0.0,132462.92761428,66231.46380714,66231.46380714,0.0,0.0,33115.73190357
362037,496235,MAPFRE VIDA S/A  StarOne Fleet - IO - Primary ,FUL,ASO,2025-11-09,2026-11-08,In-Orbit,1940659.7905799998,43277.128833644645,2021-07-30,MAXAR 1300E (LS-1300E),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,12148.0,STAR ONE D2,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-09,2026-11-08,,0.5,50000000.0,245000000.0,0.0,388131.958116,1552527.832464,776263.916232,776263.916232,0.0,776263.916232,776263.916232,,329173,,,True,,,362037_496235,1940659.7905799998,False,,,1,0.4,0,0.0,0.05,1,1940659.7905799998,0.075,0.4166666666666667,60645.618455625,388131.958116,0.0,1552527.8324639997,1552527.8324639997,True,161721.649215,2025,0.5,776263.9162319999,776263.9162319999,0.0,776263.9162319999,776263.9162319999,97032.989529,97032.989529,0.0,0.0,48516.4947645,388131.958116,388131.958116,0.0,0.0,194065.979058,97032.989529,97032.989529,0.0,0.0,48516.4947645
362037,496236,MAPFRE VIDA S/A  StarOne Fleet - IO - Primary ,FUL,ASO,2025-11-09,2026-11-08,In-Orbit,1940659.7905799998,41529.915557999964,2016-12-21,MAXAR 1300E (LS-1300E),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,9609.0,STAR ONE D1,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-09,2026-11-08,,0.5,50000000.0,245000000.0,0.0,388131.958116,1552527.832464,776263.916232,776263.916232,0.0,776263.916232,776263.916232,,329173,,,True,,,362037_496236,1940659.7905799998,False,,,1,0.4,0,0.0,0.05,1,1940659.7905799998,0.075,0.4166666666666667,60645.618455625,388131.958116,0.0,1552527.8324639997,1552527.8324639997,True,161721.649215,2025,0.5,776263.9162319999,776263.9162319999,0.0,776263.9162319999,776263.9162319999,97032.989529,97032.989529,0.0,0.0,48516.4947645,388131.958116,388131.958116,0.0,0.0,194065.979058,97032.989529,97032.989529,0.0,0.0,48516.4947645
364260,500084,AZRE REINSURANCE OJSC  Azerspace 1 - In Orbit,FUL,ASO,2026-02-01,2027-01-31,In-Orbit,6576034.37256,92063.99999963737,2013-02-07,GEOSTAR 2.4E,GEOSTAR 2 (ORIG. STAR 2) FAMILY,ARIANE 5,GEO-GSO,12.0,8878.0,AZERSPACE-1/AFRICASAT 1A,Orbital Sciences Corporation,Orbital Sciences Corporation,Fronted Open Market,2026-02-01,2027-01-31,,0.5,50000000.0,245000000.0,0.0,1315206.874512,5260827.498048,2630413.749024,2630413.749024,0.0,2630413.749024,2630413.749024,,334728,,,True,,,364260_500084,6576034.37256,False,,,1,0.4,0,0.0,0.05,1,6576034.37256,0.075,0.5,246601.288971,1315206.874512,0.0,5260827.498048,5260827.498048,True,657603.437256,2026,0.5,2630413.749024,2630413.749024,0.0,2630413.749024,2630413.749024,328801.718628,328801.718628,0.0,0.0,164400.859314,1315206.874512,1315206.874512,0.0,0.0,657603.437256,328801.718628,328801.718628,0.0,0.0,164400.859314
364280,500128,Japanese Aviation Insurance Pool  - JSAT Fleet Renewal Excess Layer,FUL,ASO,2026-02-01,2027-01-31,In-Orbit,627108.7628241092,2894.0200092277987,2016-05-06,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,9671.0,JCSAT-2B (JCSAT-14),SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2026-02-01,2027-01-31,,0.5,50000000.0,245000000.0,0.0,125421.75256482184,501687.0102592874,250843.5051296437,250843.5051296437,0.0,250843.5051296437,250843.5051296437,,333523,,,True,,,364280_500128,627108.7628241092,False,,,1,0.4,0,0.0,0.05,1,627108.7628241092,0.075,0.5,23516.578605904095,125421.75256482184,0.0,501687.0102592873,501687.0102592873,True,62710.87628241092,2026,0.5,250843.50512964366,250843.50512964366,0.0,250843.50512964366,250843.50512964366,31355.43814120546,31355.43814120546,0.0,0.0,15677.71907060273,125421.75256482184,125421.75256482184,0.0,0.0,62710.87628241092,31355.43814120546,31355.43814120546,0.0,0.0,15677.71907060273
364280,500129,Japanese Aviation Insurance Pool  - JSAT Fleet Renewal Excess Layer,FUL,ASO,2026-02-01,2027-01-31,In-Orbit,1316622.1211529823,11773.025643145796,2019-12-17,BSS-702MP (BOEING 702B),BOEING BSS 702,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,11838.0,JCSAT-18/KACIFIC-1,Boeing Satellite Systems Inc.,Boeing Satellite Systems Inc.,Direct Open Market,2026-02-01,2027-01-31,,0.5,50000000.0,245000000.0,0.0,263324.42423059646,1053297.6969223858,526648.8484611929,526648.8484611929,0.0,526648.8484611929,526648.8484611929,,333523,,,True,,,364280_500129,1316622.1211529823,False,,,1,0.4,0,0.0,0.05,1,1316622.1211529823,0.075,0.5,49373.32954323684,263324.42423059646,0.0,1053297.6969223858,1053297.6969223858,True,131662.21211529823,2026,0.5,526648.8484611929,526648.8484611929,0.0,526648.8484611929,526648.8484611929,65831.10605764911,65831.10605764911,0.0,0.0,32915.55302882456,263324.42423059646,263324.42423059646,0.0,0.0,131662.21211529823,65831.10605764911,65831.10605764911,0.0,0.0,32915.55302882456
364280,500130,Japanese Aviation Insurance Pool  - JSAT Fleet Renewal Excess Layer,FUL,ASO,2026-02-01,2027-01-31,In-Orbit,413861.1561518564,1419.895814410937,2016-08-14,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,9985.0,JCSAT-16,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2026-02-01,2027-01-31,,0.5,50000000.0,245000000.0,0.0,82772.23123037128,331088.92492148513,165544.46246074256,165544.46246074256,0.0,165544.46246074256,165544.46246074256,,333523,,,True,,,364280_500130,413861.1561518564,False,,,1,0.4,0,0.0,0.05,1,413861.1561518564,0.075,0.5,15519.793355694615,82772.23123037128,0.0,331088.92492148513,331088.92492148513,True,41386.11561518564,2026,0.5,165544.46246074256,165544.46246074256,0.0,165544.46246074256,165544.46246074256,20693.05780759282,20693.05780759282,0.0,0.0,10346.52890379641,82772.23123037128,82772.23123037128,0.0,0.0,41386.11561518564,20693.05780759282,20693.05780759282,0.0,0.0,10346.52890379641
364280,500131,Japanese Aviation Insurance Pool  - JSAT Fleet Renewal Excess Layer,FUL,ASO,2026-02-01,2027-01-31,In-Orbit,680707.8031997901,3833.4882998904695,2016-12-21,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,9984.0,JCSAT-110A (JCSAT-15),SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2026-02-01,2027-01-31,,0.5,50000000.0,245000000.0,0.0,136141.560639958,544566.242559832,272283.121279916,272283.121279916,0.0,272283.121279916,272283.121279916,,333523,,,True,,,364280_500131,680707.8031997901,False,,,1,0.4,0,0.0,0.05,1,680707.8031997901,0.075,0.5,25526.542619992128,136141.560639958,0.0,544566.242559832,544566.242559832,True,68070.780319979,2026,0.5,272283.121279916,272283.121279916,0.0,272283.121279916,272283.121279916,34035.3901599895,34035.3901599895,0.0,0.0,17017.69507999475,136141.560639958,136141.560639958,0.0,0.0,68070.780319979,34035.3901599895,34035.3901599895,0.0,0.0,17017.69507999475
356133,501623,Vantor Inc.  - (Maxar) Worldview LEO Fleet IO,FUL,ASO,2025-10-09,2026-10-08,In-Orbit,3865978.7564433,172952.5141503025,2014-08-13,BCP 5000,BCP 5000 FAMILY,ATLAS V,LEO,12.0,9033.0,WORLDVIEW 3,BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),Direct Open Market,2025-10-09,2026-10-08,,0.5,50000000.0,245000000.0,7.0,773195.75128866,3092783.00515464,1546391.50257732,1546391.50257732,0.0,1546391.50257732,1546391.50257732,,325886,,,True,,,356133_501623,3865978.7564433,False,,,1,0.4,7,0.6,0.4,1,3865978.7564433,0.075,0.4166666666666667,120811.8361388531,773195.75128866,0.0,3092783.00515464,3092783.00515464,True,322164.896370275,2025,0.5,1546391.50257732,1546391.50257732,0.0,1546391.50257732,1546391.50257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546391.50257732,1546391.50257732,0.0,0.0,773195.75128866
356133,501624,Vantor Inc.  - (Maxar) Worldview LEO Fleet IO,FUL,ASO,2025-10-09,2026-10-08,In-Orbit,2164947.8314433,125338.5523640921,2009-10-08,BCP 5000,BCP 5000 FAMILY,DELTA I - III ,LEO,12.0,8170.0,WORLDVIEW 2,BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),Direct Open Market,2025-10-09,2026-10-08,,0.5,50000000.0,245000000.0,7.0,432989.56628866005,1731958.2651546402,865979.1325773201,865979.1325773201,0.0,865979.1325773201,865979.1325773201,,325886,,,True,,,356133_501624,2164947.8314433,False,,,1,0.4,7,0.6,0.4,1,2164947.8314433,0.075,0.4166666666666667,67654.61973260313,432989.56628866005,0.0,1731958.26515464,1731958.26515464,True,180412.3192869417,2025,0.5,865979.13257732,865979.13257732,0.0,865979.13257732,865979.13257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865979.1325773201,865979.1325773201,0.0,0.0,432989.56628866005
